,image_file,label_file,large_category,medium_category,small_category,핏,촉감,신축성,비침,두께,계절,major_style,minor_style
10792,TOPS_LONG_SWEAT_image_1615_0.jpg,1615_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,약간 있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10793,TOPS_LONG_SWEAT_image_1617_0.jpg,1617_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,약간 뻣뻣함,있음,없음,약간 두꺼움,"봄, 여름, 겨울",캐주얼,스트릿
10794,TOPS_LONG_SWEAT_image_1618_0.jpg,1618_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,"보통, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10795,TOPS_LONG_SWEAT_image_1619_1.jpg,1619_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,보통,,보통,봄,캐주얼,스트릿
10796,TOPS_LONG_SWEAT_image_161_0.jpg,161_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10797,TOPS_LONG_SWEAT_image_1621_0.jpg,1621_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10798,TOPS_LONG_SWEAT_image_1621_1.jpg,1621_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10799,TOPS_LONG_SWEAT_image_1626_0.jpg,1626_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,,보통,보통,없음,보통,"봄, 가을",캐주얼,스트릿
10800,TOPS_LONG_SWEAT_image_1632_0.jpg,1632_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"레귤러, 루즈",부드러움,있음,없음,"약간 두꺼움, 두꺼움","봄, 여름, 가을, 겨울",캐주얼,스트릿
10801,TOPS_LONG_SWEAT_image_1633_2.jpg,1633_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,약간 있음,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10802,TOPS_LONG_SWEAT_image_1634_12.jpg,1634_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10803,TOPS_LONG_SWEAT_image_1634_19.jpg,1634_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10804,TOPS_LONG_SWEAT_image_1634_26.jpg,1634_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10805,TOPS_LONG_SWEAT_image_1634_4.jpg,1634_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10806,TOPS_LONG_SWEAT_image_1636_0.jpg,1636_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10807,TOPS_LONG_SWEAT_image_1638_0.jpg,1638_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",보통,보통,없음,"약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10808,TOPS_LONG_SWEAT_image_1639_2.jpg,1639_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10809,TOPS_LONG_SWEAT_image_163_0.jpg,163_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,있음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10810,TOPS_LONG_SWEAT_image_1640_1.jpg,1640_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10811,TOPS_LONG_SWEAT_image_1641_0.jpg,1641_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,약간 부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10812,TOPS_LONG_SWEAT_image_1642_0.jpg,1642_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10813,TOPS_LONG_SWEAT_image_1645_5.jpg,1645_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,약간 부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10814,TOPS_LONG_SWEAT_image_1646_2.jpg,1646_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10815,TOPS_LONG_SWEAT_image_1647_4.jpg,1647_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,약간 있음,없음,두꺼움,"가을, 겨울",캐주얼,스트릿
10816,TOPS_LONG_SWEAT_image_1648_0.jpg,1648_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,"보통, 있음",없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10817,TOPS_LONG_SWEAT_image_1650_0.jpg,1650_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,"보통, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10818,TOPS_LONG_SWEAT_image_1652_0.jpg,1652_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,약간 부드러움,약간 있음,없음,약간 두꺼움,"봄, 가을",캐주얼,스트릿
10819,TOPS_LONG_SWEAT_image_1653_0.jpg,1653_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,약간 부드러움,보통,없음,약간 두꺼움,"가을, 겨울",캐주얼,스트릿
10820,TOPS_LONG_SWEAT_image_1656_0.jpg,1656_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,약간 있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10821,TOPS_LONG_SWEAT_image_165_1.jpg,165_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
10822,TOPS_LONG_SWEAT_image_1660_1.jpg,1660_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,보통,없음,보통,"봄, 가을",캐주얼,스트릿
10823,TOPS_LONG_SWEAT_image_1666_0.jpg,1666_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,약간 부드러움,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10824,TOPS_LONG_SWEAT_image_1668_0.jpg,1668_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"봄, 여름, 가을",캐주얼,스트릿
10825,TOPS_LONG_SWEAT_image_1670_0.jpg,1670_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10826,TOPS_LONG_SWEAT_image_1670_1.jpg,1670_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10827,TOPS_LONG_SWEAT_image_1671_0.jpg,1671_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",부드러움,약간 있음,,보통,"봄, 가을, 겨울",캐주얼,스트릿
10828,TOPS_LONG_SWEAT_image_1671_1.jpg,1671_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",부드러움,약간 있음,,보통,"봄, 가을, 겨울",캐주얼,스트릿
10829,TOPS_LONG_SWEAT_image_1672_0.jpg,1672_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10830,TOPS_LONG_SWEAT_image_1674_0.jpg,1674_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,,있음,없음,보통,"봄, 가을",캐주얼,스트릿
10831,TOPS_LONG_SWEAT_image_1677_0.jpg,1677_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,보통,없음,"약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10832,TOPS_LONG_SWEAT_image_1677_1.jpg,1677_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,보통,없음,"약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10833,TOPS_LONG_SWEAT_image_1679_0.jpg,1679_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,있음,보통,보통,"봄, 가을",캐주얼,스트릿
10834,TOPS_LONG_SWEAT_image_1680_0.jpg,1680_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10835,TOPS_LONG_SWEAT_image_1683_0.jpg,1683_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10836,TOPS_LONG_SWEAT_image_1684_1.jpg,1684_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",,약간 있음,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10837,TOPS_LONG_SWEAT_image_1687_0.jpg,1687_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,거의 없음,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10838,TOPS_LONG_SWEAT_image_1689_0.jpg,1689_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,부드러움,보통,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10839,TOPS_LONG_SWEAT_image_1690_0.jpg,1690_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10840,TOPS_LONG_SWEAT_image_1691_1.jpg,1691_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,,,,,,"가을, 겨울",캐주얼,스트릿
10841,TOPS_LONG_SWEAT_image_1692_0.jpg,1692_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,보통,없음,보통,"봄, 가을",캐주얼,스트릿
10842,TOPS_LONG_SWEAT_image_1693_0.jpg,1693_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",보통,보통,없음,"약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10843,TOPS_LONG_SWEAT_image_1694_0.jpg,1694_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,"약간 부드러움, 보통",있음,없음,"보통, 약간 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10844,TOPS_LONG_SWEAT_image_1695_1.jpg,1695_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10845,TOPS_LONG_SWEAT_image_1696_1.jpg,1696_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,약간 있음,없음,보통,"가을, 겨울",캐주얼,스트릿
10846,TOPS_LONG_SWEAT_image_1697_0.jpg,1697_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10847,TOPS_LONG_SWEAT_image_1698_0.jpg,1698_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,부드러움,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
10848,TOPS_LONG_SWEAT_image_16_0.jpg,16_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",약간 부드러움,약간 있음,없음,보통,"봄, 가을",캐주얼,스트릿
10849,TOPS_LONG_SWEAT_image_1704_0.jpg,1704_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,보통,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10850,TOPS_LONG_SWEAT_image_1705_1.jpg,1705_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10851,TOPS_LONG_SWEAT_image_1706_0.jpg,1706_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
10852,TOPS_LONG_SWEAT_image_1707_1.jpg,1707_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,거의 없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10853,TOPS_LONG_SWEAT_image_1709_1.jpg,1709_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10854,TOPS_LONG_SWEAT_image_1711_0.jpg,1711_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","약간 부드러움, 보통","보통, 약간 있음",없음,"보통, 약간 두꺼움","봄, 가을",캐주얼,스트릿
10855,TOPS_LONG_SWEAT_image_1711_2.jpg,1711_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","약간 부드러움, 보통","보통, 약간 있음",없음,"보통, 약간 두꺼움","봄, 가을",캐주얼,스트릿
10856,TOPS_LONG_SWEAT_image_1711_4.jpg,1711_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","약간 부드러움, 보통","보통, 약간 있음",없음,"보통, 약간 두꺼움","봄, 가을",캐주얼,스트릿
10857,TOPS_LONG_SWEAT_image_1712_2.jpg,1712_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,보통,없음,보통,"봄, 가을",캐주얼,스트릿
10858,TOPS_LONG_SWEAT_image_1714_0.jpg,1714_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
10859,TOPS_LONG_SWEAT_image_1715_2.jpg,1715_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","약간 뻣뻣함, 뻣뻣함","없음, 거의 없음",없음,"약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10860,TOPS_LONG_SWEAT_image_1715_3.jpg,1715_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","약간 뻣뻣함, 뻣뻣함","없음, 거의 없음",없음,"약간 두꺼움, 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10861,TOPS_LONG_SWEAT_image_1716_0.jpg,1716_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,,부드러움,있음,없음,두꺼움,,캐주얼,스트릿
10862,TOPS_LONG_SWEAT_image_1718_1.jpg,1718_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10863,TOPS_LONG_SWEAT_image_1719_0.jpg,1719_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10864,TOPS_LONG_SWEAT_image_171_0.jpg,171_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"레귤러, 루즈",약간 부드러움,있음,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10865,TOPS_LONG_SWEAT_image_1723_0.jpg,1723_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10866,TOPS_LONG_SWEAT_image_1723_1.jpg,1723_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10867,TOPS_LONG_SWEAT_image_1723_2.jpg,1723_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10868,TOPS_LONG_SWEAT_image_1723_3.jpg,1723_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10869,TOPS_LONG_SWEAT_image_1723_4.jpg,1723_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10870,TOPS_LONG_SWEAT_image_1725_0.jpg,1725_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,있음,없음,보통,"봄, 가을",캐주얼,스트릿
10871,TOPS_LONG_SWEAT_image_1725_1.jpg,1725_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,있음,없음,보통,"봄, 가을",캐주얼,스트릿
10872,TOPS_LONG_SWEAT_image_1726_0.jpg,1726_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10873,TOPS_LONG_SWEAT_image_1727_0.jpg,1727_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,보통,없음,약간 얇음,"봄, 여름",캐주얼,스트릿
10874,TOPS_LONG_SWEAT_image_1727_2.jpg,1727_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,보통,없음,약간 얇음,"봄, 여름",캐주얼,스트릿
10875,TOPS_LONG_SWEAT_image_1727_3.jpg,1727_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,보통,없음,약간 얇음,"봄, 여름",캐주얼,스트릿
10876,TOPS_LONG_SWEAT_image_1728_0.jpg,1728_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"레귤러, 루즈",보통,보통,보통,보통,"봄, 여름",캐주얼,스트릿
10877,TOPS_LONG_SWEAT_image_172_1.jpg,172_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈",약간 뻣뻣함,보통,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10878,TOPS_LONG_SWEAT_image_1732_2.jpg,1732_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,보통,,캐주얼,스트릿
10879,TOPS_LONG_SWEAT_image_1735_3.jpg,1735_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,있음,없음,약간 두꺼움,"가을, 겨울",캐주얼,스트릿
10880,TOPS_LONG_SWEAT_image_1739_1.jpg,1739_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","부드러움, 약간 부드러움","약간 있음, 있음",없음,"보통, 약간 두꺼움","봄, 가을, 겨울",캐주얼,스트릿
10881,TOPS_LONG_SWEAT_image_173_0.jpg,173_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10882,TOPS_LONG_SWEAT_image_173_1.jpg,173_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10883,TOPS_LONG_SWEAT_image_1740_4.jpg,1740_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10884,TOPS_LONG_SWEAT_image_1741_0.jpg,1741_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",캐주얼,스트릿
10885,TOPS_LONG_SWEAT_image_1742_0.jpg,1742_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10886,TOPS_LONG_SWEAT_image_1743_2.jpg,1743_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
10887,TOPS_LONG_SWEAT_image_1745_2.jpg,1745_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","부드러움, 약간 부드러움",없음,거의 없음,"약간 두꺼움, 두꺼움",겨울,캐주얼,스트릿
10888,TOPS_LONG_SWEAT_image_1745_3.jpg,1745_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"루즈, 오버 사이즈","부드러움, 약간 부드러움",없음,거의 없음,"약간 두꺼움, 두꺼움",겨울,캐주얼,스트릿
10889,TOPS_LONG_SWEAT_image_1746_0.jpg,1746_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10890,TOPS_LONG_SWEAT_image_1746_1.jpg,1746_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10891,TOPS_LONG_SWEAT_image_1747_0.jpg,1747_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10892,TOPS_LONG_SWEAT_image_1747_1.jpg,1747_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10893,TOPS_LONG_SWEAT_image_1747_2.jpg,1747_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,부드러움,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10894,TOPS_LONG_SWEAT_image_1748_0.jpg,1748_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,약간 뻣뻣함,약간 있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10895,TOPS_LONG_SWEAT_image_1749_0.jpg,1749_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,약간 있음,거의 없음,보통,가을,캐주얼,스트릿
10896,TOPS_LONG_SWEAT_image_174_0.jpg,174_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,"약간 부드러움, 보통",보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10897,TOPS_LONG_SWEAT_image_1752_0.jpg,1752_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,"부드러움, 약간 뻣뻣함",거의 없음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10898,TOPS_LONG_SWEAT_image_1753_0.jpg,1753_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
10899,TOPS_LONG_SWEAT_image_1754_1.jpg,1754_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,보통,"봄, 가을",캐주얼,스트릿
10900,TOPS_LONG_SWEAT_image_1756_3.jpg,1756_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,있음,없음,보통,"봄, 가을",캐주얼,스트릿
10901,TOPS_LONG_SWEAT_image_1759_0.jpg,1759_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,거의 없음,거의 없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10902,TOPS_LONG_SWEAT_image_175_1.jpg,175_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
10903,TOPS_LONG_SWEAT_image_175_2.jpg,175_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
10904,TOPS_LONG_SWEAT_image_175_3.jpg,175_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
10905,TOPS_LONG_SWEAT_image_1765_0.jpg,1765_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,"레귤러, 루즈","보통, 약간 뻣뻣함","거의 없음, 보통",없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
10906,TOPS_LONG_SWEAT_image_1766_5.jpg,1766_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10907,TOPS_LONG_SWEAT_image_1766_6.jpg,1766_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,루즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10908,TOPS_LONG_SWEAT_image_1767_0.jpg,1767_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,레귤러,보통,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
10909,TOPS_LONG_SWEAT_image_1768_0.jpg,1768_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,"약간 부드러움, 보통",보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
10910,TOPS_LONG_SWEAT_image_1769_0.jpg,1769_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
10911,TOPS_LONG_SWEAT_image_176_0.jpg,176_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,오버 사이즈,부드러움,있음,없음,두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
10912,TOPS_LONG_SWEAT_image_1770_2.jpg,1770_label_TOPS_LONG_SWEAT.json,TOPS,LONG,SWEAT,,부드러움,약간 있음,없음,약간 얇음,"봄, 여름",캐주얼,스트릿
